"","SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"20859",51729,"Psychrolutes marmoratus","Psychrolutes",NA,"Psychrolutidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20860",51730,"Psychrolutes sio","Psychrolutes",NA,"Psychrolutidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20861",51738,"Choerodon zosterophorus","Choerodon","Bodianinae","Labridae","Perciformes","Actinopterygii","Osteichthyes"
"20862",51741,"Choerodon melanostigma","Choerodon","Bodianinae","Labridae","Perciformes","Actinopterygii","Osteichthyes"
"20863",51742,"Didogobius splechtnai","Didogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20864",51743,"Didogobius bentuvii","Didogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20865",51744,"Didogobius schlieweni","Didogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20866",51745,"Apletodon incognitus","Apletodon","Gobiesocinae","Gobiesocidae","Gobiesociformes","Actinopterygii","Osteichthyes"
"20867",51766,"Hemiarius harmandi","Hemiarius","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20868",51767,"Arius macracanthus","Arius","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20869",51768,"Nemapteryx macronotacantha","Nemapteryx","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20870",51769,"Cathorops melanopus","Cathorops","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20871",51770,"Potamarius nelsoni","Potamarius","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20872",51771,"Arius nudidens","Arius","Ariinae","Ariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20873",51775,"Amblydoras nauticus","Amblydoras",NA,"Doradidae","Siluriformes","Actinopterygii","Osteichthyes"
"20874",51777,"Hypophthalmus oremaculatus","Hypophthalmus",NA,"Pimelodidae","Siluriformes","Actinopterygii","Osteichthyes"
"20875",51778,"Apistogramma arua","Apistogramma","Geophaginae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"20876",51779,"Stiphodon atropurpureus","Stiphodon","Sicydiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20877",51780,"Stiphodon imperiorientis","Stiphodon","Sicydiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20878",51781,"Stiphodon percnopterygionus","Stiphodon","Sicydiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"20879",51783,"Glossolepis leggetti","Glossolepis",NA,"Melanotaeniidae","Atheriniformes","Actinopterygii","Osteichthyes"
"20880",51784,"Melanotaenia batanta","Melanotaenia",NA,"Melanotaeniidae","Atheriniformes","Actinopterygii","Osteichthyes"
"20881",51785,"Melanotaenia rubripinnis","Melanotaenia",NA,"Melanotaeniidae","Atheriniformes","Actinopterygii","Osteichthyes"
"20882",51788,"Gymnothorax robinsi","Gymnothorax","Muraeninae","Muraenidae","Anguilliformes","Actinopterygii","Osteichthyes"
"20883",51789,"Chondrostoma angorense","Chondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20884",51791,"Pseudochondrostoma duriense","Pseudochondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20885",51794,"Chondrostoma kinzelbachi","Chondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20886",51795,"Chondrostoma meandrense","Chondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20887",51796,"Chondrostoma orientale","Chondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20888",51797,"Chondrostoma regium","Chondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20889",51798,"Parachondrostoma turiensis","Parachondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20890",51799,"Fenestraja plutonia","Fenestraja",NA,"Gurgesiellidae","Rajiformes","Elasmobranchii",NA
"20891",51802,"Potamotrygon schroederi","Potamotrygon",NA,"Potamotrygonidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"20892",51803,"Acanthocharax microlepis","Acanthocharax","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20893",51804,"Fenestraja ishiyamai","Fenestraja",NA,"Gurgesiellidae","Rajiformes","Elasmobranchii",NA
"20894",51805,"Acestrocephalus boehlkei","Acestrocephalus","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20895",51807,"Fenestraja sinusmexicanus","Fenestraja",NA,"Gurgesiellidae","Rajiformes","Elasmobranchii",NA
"20896",51808,"Acestrorhynchus grandoculis","Acestrorhynchus","Acestrorhynchinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20897",51809,"Acestrorhynchus minimus","Acestrorhynchus","Acestrorhynchinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20898",51815,"Acestrorhynchus nasutus","Acestrorhynchus","Acestrorhynchinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20899",51816,"Agoniates anchovia","Agoniates",NA,"Triportheidae","Characiformes","Actinopterygii","Osteichthyes"
"20900",51817,"Agoniates halecinus","Agoniates",NA,"Triportheidae","Characiformes","Actinopterygii","Osteichthyes"
"20901",51818,"Aphyocharax colifax","Aphyocharax","Aphyocharacinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20902",51819,"Phenacogrammus taeniatus","Phenacogrammus",NA,"Alestidae","Characiformes","Actinopterygii","Osteichthyes"
"20903",51820,"Astyanax anterior","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20904",51821,"Astyanax guianensis","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20905",51825,"Astyanax myersi","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20906",51826,"Pseudamiops diaphanes","Pseudamiops","Pseudaminae","Apogonidae","Perciformes","Actinopterygii","Osteichthyes"
"20907",51827,"Astyanax scintillans","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20908",51828,"Astyanax superbus","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20909",51830,"Apogon deetsie","Apogon","Apogoninae","Apogonidae","Perciformes","Actinopterygii","Osteichthyes"
"20910",51831,"Atopomesus pachyodus","Atopomesus","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20911",51832,"Aulixidens eugeniae","Aulixidens","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20912",51833,"Brycon bicolor","Brycon","Bryconinae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"20913",51834,"Brycon coquenani","Brycon","Bryconinae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"20914",51836,"Brycon polylepis","Brycon","Bryconinae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"20915",51837,"Brycon unicolor","Brycon","Bryconinae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"20916",51838,"Brycon whitei","Brycon","Bryconinae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"20917",51840,"Bryconamericus deuterodonoides","Bryconamericus","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20918",51841,"Bryconops alburnoides","Bryconops","Incertae sedis","Iguanodectidae","Characiformes","Actinopterygii","Osteichthyes"
"20919",51843,"Bryconops inpai","Bryconops","Incertae sedis","Iguanodectidae","Characiformes","Actinopterygii","Osteichthyes"
"20920",51846,"Pseudoraja fischeri","Pseudoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20921",51847,"Ceratobranchia joanae","Ceratobranchia","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20922",51848,"Springeria folirostris","Springeria",NA,"Anacanthobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20923",51849,"Charax metae","Charax","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20924",51851,"Springeria longirostris","Springeria",NA,"Anacanthobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20925",51852,"Cheirodontops geayi","Cheirodontops","Cheirodontinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20926",51853,"Creagrutus hysginus","Creagrutus","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20927",51854,"Cruriraja rugosa","Cruriraja",NA,"Gurgesiellidae","Rajiformes","Elasmobranchii",NA
"20928",51855,"Creagrutus lepidus","Creagrutus","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20929",51857,"Dactylobatus armatus","Dactylobatus",NA,"Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20930",51859,"Dipturus garricki","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20931",51860,"Dipturus oregoni","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20932",51861,"Leucoraja yucatanensis","Leucoraja",NA,"Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"20933",51864,"Careproctus aciculipunctatus","Careproctus",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20934",51865,"Paraliparis abyssorum","Paraliparis",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20935",51866,"Paraliparis bipolaris","Paraliparis",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20936",51867,"Romanogobio pentatrichus","Romanogobio","Gobioninae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20937",51869,"Careproctus opisthotremus","Careproctus",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20938",51872,"Stelgistrum beringianum","Stelgistrum",NA,"Cottidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20939",51873,"Petulanos plicatus","Petulanos",NA,"Anostomidae","Characiformes","Actinopterygii","Osteichthyes"
"20940",51874,"Hypomasticus megalepis","Hypomasticus",NA,"Anostomidae","Characiformes","Actinopterygii","Osteichthyes"
"20941",51875,"Megaleporinus reinhardti","Megaleporinus",NA,"Anostomidae","Characiformes","Actinopterygii","Osteichthyes"
"20942",51876,"Curimatella lepidura","Curimatella",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20943",51877,"Curimatella dorsalis","Curimatella",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20944",51878,"Curimatella immaculata","Curimatella",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20945",51879,"Curimatopsis microlepis","Curimatopsis",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20946",51880,"Curimatopsis myersi","Curimatopsis",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20947",51881,"Steindachnerina conspersa","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20948",51882,"Steindachnerina binotata","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20949",51883,"Steindachnerina leucisca","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20950",51884,"Steindachnerina biornata","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20951",51885,"Steindachnerina guentheri","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20952",51886,"Steindachnerina hypostoma","Steindachnerina",NA,"Curimatidae","Characiformes","Actinopterygii","Osteichthyes"
"20953",51887,"Creagrutus melasma","Creagrutus","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20954",51888,"Cynopotamus bipunctatus","Cynopotamus","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20955",51889,"Gephyrocharax melanocheir","Gephyrocharax","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20956",51891,"Bivibranchia velox","Bivibranchia",NA,"Hemiodontidae","Characiformes","Actinopterygii","Osteichthyes"
"20957",51893,"Priocharax ariel","Priocharax","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20958",51894,"Priocharax pygmaeus","Priocharax","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20959",51918,"Gephyrocharax valencia","Gephyrocharax","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20960",51919,"Gymnotichthys hildae","Gymnotichthys","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20961",51922,"Pterygoplichthys parnaibae","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20962",51925,"Pterygoplichthys lituratus","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20963",51927,"Pterygoplichthys joselimaianus","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20964",51928,"Pterygoplichthys xinguensis","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20965",51934,"Pterygoplichthys zuliaensis","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20966",51938,"Pterygoplichthys disjunctivus","Pterygoplichthys","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"20967",51941,"Hemigrammus newboldi","Hemigrammus","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20968",51942,"Heterocharax macrolepis","Heterocharax","Heterocharacinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20969",51943,"Hoplocharax goethei","Hoplocharax","Heterocharacinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20970",51944,"Hyphessobrycon albolineatum","Hyphessobrycon","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20971",51945,"Hyphessobrycon fernandezi","Hyphessobrycon","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20972",51946,"Iguanodectes geisleri","Iguanodectes","Iguanodectinae","Iguanodectidae","Characiformes","Actinopterygii","Osteichthyes"
"20973",51955,"Iguanodectes adujai","Iguanodectes","Iguanodectinae","Iguanodectidae","Characiformes","Actinopterygii","Osteichthyes"
"20974",51956,"Lonchogenys ilisha","Lonchogenys","Heterocharacinae","Acestrorhynchidae","Characiformes","Actinopterygii","Osteichthyes"
"20975",51957,"Markiana geayi","Markiana","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20976",51958,"Moenkhausia miangi","Moenkhausia","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20977",51959,"Mylesinus schomburgkii","Mylesinus",NA,"Serrasalmidae","Characiformes","Actinopterygii","Osteichthyes"
"20978",51965,"Belonion dibranchodon","Belonion",NA,"Belonidae","Beloniformes","Actinopterygii","Osteichthyes"
"20979",51968,"Microphilypnus amazonicus","Microphilypnus","Eleotrinae","Eleotridae","Perciformes","Actinopterygii","Osteichthyes"
"20980",51969,"Microphilypnus macrostoma","Microphilypnus","Eleotrinae","Eleotridae","Perciformes","Actinopterygii","Osteichthyes"
"20981",51970,"Microphilypnus ternetzi","Microphilypnus","Eleotrinae","Eleotridae","Perciformes","Actinopterygii","Osteichthyes"
"20982",51972,"Uaru fernandezyepezi","Uaru","Cichlasomatinae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"20983",51974,"Parapristella georgiae","Parapristella","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20984",51975,"Crystallichthys cameliae","Crystallichthys",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"20985",51977,"Poptella compressa","Poptella","Stethaprioninae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20986",51979,"Poptella longipinnis","Poptella","Stethaprioninae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"20987",51980,"Neosiluroides cooperensis","Neosiluroides",NA,"Plotosidae","Siluriformes","Actinopterygii","Osteichthyes"
"20988",51983,"Pristobrycon careospinus","Pristobrycon",NA,"Serrasalmidae","Characiformes","Actinopterygii","Osteichthyes"
"20989",51985,"Pristobrycon maculipinnis","Pristobrycon",NA,"Serrasalmidae","Characiformes","Actinopterygii","Osteichthyes"
"20990",51987,"Coryphaenoides spinulosus","Coryphaenoides","Macrourinae","Macrouridae","Gadiformes","Actinopterygii","Osteichthyes"
"20991",51991,"Serrasalmus gouldingi","Serrasalmus",NA,"Serrasalmidae","Characiformes","Actinopterygii","Osteichthyes"
"20992",51996,"Anabarilius brevianalis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20993",51997,"Anabarilius transmontanus","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20994",51998,"Anabarilius longicaudatus","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20995",51999,"Anabarilius liui liui","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20996",52000,"Anabarilius yangzonensis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20997",52001,"Anabarilius maculatus","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20998",52002,"Anabarilius macrolepis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"20999",52003,"Anabarilius songmingensis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21000",52005,"Anabarilius qionghaiensis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21001",52006,"Anabarilius grahami","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21002",52007,"Anabarilius andersoni","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21003",52008,"Anabarilius qiluensis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21004",52009,"Anabarilius xundianensis","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21005",52011,"Anabarilius alburnops","Anabarilius","Cultrinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"21006",52015,"Leuroglossus callorhini","Leuroglossus",NA,"Bathylagidae","Osmeriformes","Actinopterygii","Osteichthyes"
"21007",52018,"Mazarunia mazarunii","Mazarunia","Cichlinae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"21008",52022,"Roeboides microlepis","Roeboides","Characinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
